year; month; day; hour; minute; second; latDirection; lonDirection; latitude; longitude; latDegree; lonDegree; depth; high; starID; sog; cog
2024; 10; 13; 9; 3; 26; E; N; 5001.956100; 1959.697500; 50.032600; 19.994959; 98; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 3; 30; E; N; 5001.956100; 1959.697400; 50.032600; 19.994957; 95; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 3; 34; E; N; 5001.956100; 1959.697400; 50.032600; 19.994957; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 3; 39; E; N; 5001.956100; 1959.697400; 50.032600; 19.994957; 95; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 3; 43; E; N; 5001.956100; 1959.697300; 50.032600; 19.994955; 95; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 3; 47; E; N; 5001.956100; 1959.697400; 50.032600; 19.994955; 97; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 3; 51; E; N; 5001.956100; 1959.697400; 50.032600; 19.994957; 99; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 3; 55; E; N; 5001.956100; 1959.697400; 50.032600; 19.994957; 98; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 3; 59; E; N; 5001.956100; 1959.697300; 50.032600; 19.994955; 98; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 3; E; N; 5001.956100; 1959.697300; 50.032600; 19.994955; 96; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 7; E; N; 5001.956100; 1959.697300; 50.032600; 19.994955; -1858; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 11; E; N; 5001.956100; 1959.697300; 50.032600; 19.994955; -1853; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 15; E; N; 5001.956100; 1959.698400; 50.032600; 19.994972; -1853; 200.19; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 19; E; N; 5001.955600; 1959.700600; 50.032593; 19.995010; -1853; 200.40; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 24; E; N; 5001.955100; 1959.702300; 50.032589; 19.995039; 221; 200.50; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 28; E; N; 5001.955100; 1959.702100; 50.032585; 19.995037; 100; 200.50; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 32; E; N; 5001.955600; 1959.702000; 50.032589; 19.995035; 97; 200.40; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 36; E; N; 5001.955600; 1959.702000; 50.032589; 19.995033; 94; 200.30; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 40; E; N; 5001.955600; 1959.701900; 50.032589; 19.995031; 97; 200.19; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 44; E; N; 5001.955100; 1959.701700; 50.032589; 19.995028; 97; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 48; E; N; 5001.955100; 1959.701500; 50.032585; 19.995026; 95; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 52; E; N; 5001.955100; 1959.701500; 50.032585; 19.995026; 95; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 4; 56; E; N; 5001.955100; 1959.701400; 50.032581; 19.995024; 95; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 0; E; N; 5001.955100; 1959.701400; 50.032581; 19.995024; 98; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 4; E; N; 5001.955100; 1959.701400; 50.032581; 19.995024; 97; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 9; E; N; 5001.955100; 1959.701500; 50.032581; 19.995026; 97; 200.00; 9; 0.00; 0.00
2024; 10; 13; 9; 5; 13; E; N; 5001.955100; 1959.701500; 50.032581; 19.995026; 97; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 17; E; N; 5001.955100; 1959.701700; 50.032581; 19.995028; 95; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 21; E; N; 5001.955100; 1959.701700; 50.032581; 19.995028; 98; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 25; E; N; 5001.955100; 1959.701700; 50.032581; 19.995029; 96; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 29; E; N; 5001.955100; 1959.701800; 50.032581; 19.995029; 94; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 33; E; N; 5001.955100; 1959.701800; 50.032581; 19.995029; 94; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 37; E; N; 5001.955100; 1959.701700; 50.032581; 19.995029; 98; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 41; E; N; 5001.955100; 1959.701800; 50.032581; 19.995029; 97; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 45; E; N; 5001.955100; 1959.701800; 50.032581; 19.995029; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 49; E; N; 5001.955100; 1959.701800; 50.032581; 19.995029; 96; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 54; E; N; 5001.955100; 1959.701700; 50.032581; 19.995028; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 5; 58; E; N; 5001.955100; 1959.701700; 50.032581; 19.995028; 98; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 2; E; N; 5001.955100; 1959.701500; 50.032581; 19.995026; 97; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 6; E; N; 5001.955100; 1959.701500; 50.032581; 19.995026; 94; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 10; E; N; 5001.955100; 1959.701500; 50.032581; 19.995026; 98; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 14; E; N; 5001.955100; 1959.701500; 50.032581; 19.995026; 99; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 18; E; N; 5001.955100; 1959.701400; 50.032581; 19.995026; -1853; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 22; E; N; 5001.955100; 1959.701400; 50.032581; 19.995024; -1855; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 26; E; N; 5001.954600; 1959.701500; 50.032581; 19.995026; -1858; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 30; E; N; 5001.954600; 1959.701400; 50.032581; 19.995026; -1853; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 34; E; N; 5001.954600; 1959.701400; 50.032581; 19.995026; -1855; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 38; E; N; 5001.954600; 1959.701800; 50.032581; 19.995031; 95; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 43; E; N; 5001.954600; 1959.701900; 50.032581; 19.995031; 98; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 47; E; N; 5001.954600; 1959.701900; 50.032578; 19.995031; 95; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 51; E; N; 5001.954600; 1959.701900; 50.032578; 19.995031; 98; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 55; E; N; 5001.954600; 1959.701900; 50.032578; 19.995031; 97; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 6; 59; E; N; 5001.954600; 1959.701900; 50.032581; 19.995033; 94; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 3; E; N; 5001.954600; 1959.701900; 50.032578; 19.995031; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 7; E; N; 5001.954600; 1959.701900; 50.032578; 19.995031; 95; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 11; E; N; 5001.954600; 1959.702000; 50.032578; 19.995033; 94; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 15; E; N; 5001.954600; 1959.702000; 50.032578; 19.995035; 98; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 19; E; N; 5001.954600; 1959.702100; 50.032578; 19.995035; 95; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 23; E; N; 5001.954600; 1959.702100; 50.032578; 19.995035; 94; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 28; E; N; 5001.954600; 1959.702100; 50.032578; 19.995035; 98; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 32; E; N; 5001.954600; 1959.702000; 50.032578; 19.995035; 94; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 36; E; N; 5001.954600; 1959.702000; 50.032574; 19.995035; 93; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 40; E; N; 5001.954600; 1959.702000; 50.032574; 19.995035; 94; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 44; E; N; 5001.954600; 1959.702000; 50.032574; 19.995035; 95; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 48; E; N; 5001.954600; 1959.702000; 50.032578; 19.995035; 98; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 52; E; N; 5001.954600; 1959.702000; 50.032578; 19.995035; 94; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 7; 56; E; N; 5001.954600; 1959.702000; 50.032578; 19.995035; 95; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 0; E; N; 5001.954600; 1959.702000; 50.032578; 19.995033; 96; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 4; E; N; 5001.954600; 1959.702000; 50.032578; 19.995033; -1855; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 8; E; N; 5001.954600; 1959.702400; 50.032578; 19.995041; -1853; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 13; E; N; 5001.954100; 1959.705200; 50.032566; 19.995087; -1853; 199.19; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 17; E; N; 5001.954100; 1959.705800; 50.032566; 19.995096; -1858; 199.19; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 21; E; N; 5001.954100; 1959.705900; 50.032566; 19.995098; -1853; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 25; E; N; 5001.954100; 1959.705800; 50.032566; 19.995098; 98; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 29; E; N; 5001.954100; 1959.705900; 50.032566; 19.995100; 97; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 33; E; N; 5001.954100; 1959.705900; 50.032566; 19.995100; 98; 199.00; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 37; E; N; 5001.954100; 1959.705900; 50.032566; 19.995098; 95; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 41; E; N; 5001.954100; 1959.705900; 50.032566; 19.995098; 96; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 45; E; N; 5001.954100; 1959.705900; 50.032566; 19.995100; 94; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 49; E; N; 5001.953600; 1959.705900; 50.032562; 19.995100; 94; 199.19; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 53; E; N; 5001.953600; 1959.705900; 50.032562; 19.995100; 97; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 8; 58; E; N; 5001.953600; 1959.706100; 50.032562; 19.995100; 97; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 2; E; N; 5001.953600; 1959.706200; 50.032562; 19.995104; 94; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 6; E; N; 5001.953600; 1959.706400; 50.032558; 19.995106; 98; 199.40; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 10; E; N; 5001.953600; 1959.706400; 50.032558; 19.995108; 95; 199.40; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 14; E; N; 5001.953600; 1959.706500; 50.032558; 19.995108; 94; 199.40; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 18; E; N; 5001.953600; 1959.706500; 50.032558; 19.995108; 94; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 22; E; N; 5001.953600; 1959.706500; 50.032558; 19.995108; 95; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 26; E; N; 5001.953600; 1959.706400; 50.032558; 19.995108; 95; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 30; E; N; 5001.953100; 1959.706400; 50.032555; 19.995108; 94; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 34; E; N; 5001.953100; 1959.706400; 50.032555; 19.995108; 95; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 38; E; N; 5001.953100; 1959.706400; 50.032555; 19.995108; -1858; 199.40; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 42; E; N; 5001.953100; 1959.706900; 50.032555; 19.995115; -1853; 199.69; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 47; E; N; 5001.953100; 1959.709200; 50.032551; 19.995153; -1858; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 51; E; N; 5001.952600; 1959.710700; 50.032543; 19.995178; -1855; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 55; E; N; 5001.952600; 1959.710600; 50.032543; 19.995176; -1855; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 9; 59; E; N; 5001.952600; 1959.710400; 50.032543; 19.995174; -1858; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 3; E; N; 5001.952600; 1959.710600; 50.032543; 19.995176; 410; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 7; E; N; 5001.952100; 1959.710800; 50.032539; 19.995182; 94; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 11; E; N; 5001.952100; 1959.711100; 50.032539; 19.995184; 95; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 15; E; N; 5001.952100; 1959.711200; 50.032539; 19.995186; 96; 200.19; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 19; E; N; 5001.952100; 1959.711200; 50.032539; 19.995186; 94; 200.19; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 23; E; N; 5001.952100; 1959.711200; 50.032539; 19.995186; 94; 200.19; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 27; E; N; 5001.952100; 1959.711100; 50.032539; 19.995186; 94; 200.19; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 32; E; N; 5001.952600; 1959.711100; 50.032539; 19.995186; 96; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 36; E; N; 5001.952600; 1959.711100; 50.032539; 19.995186; 94; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 40; E; N; 5001.952600; 1959.711100; 50.032539; 19.995186; 94; 200.09; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 44; E; N; 5001.952600; 1959.711200; 50.032539; 19.995186; 93; 200.19; 10; 0.00; 0.00
2024; 10; 13; 9; 10; 48; E; N; 5001.952600; 1959.711200; 50.032539; 19.995188; 98; 200.19; 11; 0.00; 0.00
2024; 10; 13; 9; 10; 52; E; N; 5001.952100; 1959.711300; 50.032539; 19.995190; 94; 200.19; 11; 0.00; 0.00
2024; 10; 13; 9; 10; 56; E; N; 5001.952100; 1959.711300; 50.032539; 19.995190; 94; 200.19; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 0; E; N; 5001.952100; 1959.711300; 50.032536; 19.995190; 95; 200.09; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 4; E; N; 5001.952100; 1959.711300; 50.032536; 19.995190; 97; 200.09; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 8; E; N; 5001.952100; 1959.711300; 50.032536; 19.995188; 96; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 12; E; N; 5001.952100; 1959.711300; 50.032536; 19.995188; 98; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 17; E; N; 5001.952100; 1959.711300; 50.032536; 19.995188; 94; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 21; E; N; 5001.952100; 1959.711300; 50.032536; 19.995188; 98; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 25; E; N; 5001.952100; 1959.711200; 50.032536; 19.995188; 96; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 29; E; N; 5001.952100; 1959.711200; 50.032536; 19.995186; 93; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 33; E; N; 5001.952100; 1959.711200; 50.032536; 19.995186; 94; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 37; E; N; 5001.952100; 1959.711200; 50.032536; 19.995186; 97; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 41; E; N; 5001.952100; 1959.711200; 50.032536; 19.995186; 98; 200.00; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 45; E; N; 5001.952100; 1959.711200; 50.032536; 19.995186; -1853; 200.09; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 49; E; N; 5001.952100; 1959.712200; 50.032536; 19.995203; -1858; 200.30; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 53; E; N; 5001.952100; 1959.714700; 50.032532; 19.995247; -1853; 199.80; 11; 0.00; 0.00
2024; 10; 13; 9; 11; 57; E; N; 5001.951700; 1959.715200; 50.032528; 19.995253; 97; 199.80; 11; 0.00; 0.00
2024; 10; 13; 9; 12; 2; E; N; 5001.951700; 1959.715500; 50.032528; 19.995258; 98; 199.80; 11; 0.00; 0.00
2024; 10; 13; 9; 12; 6; E; N; 5001.951700; 1959.715600; 50.032524; 19.995260; 97; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 10; E; N; 5001.951700; 1959.715700; 50.032528; 19.995262; 98; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 14; E; N; 5001.951700; 1959.715800; 50.032528; 19.995264; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 18; E; N; 5001.951700; 1959.716100; 50.032528; 19.995268; 94; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 22; E; N; 5001.951700; 1959.716200; 50.032528; 19.995272; 94; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 26; E; N; 5001.951700; 1959.716400; 50.032528; 19.995274; 95; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 30; E; N; 5001.951700; 1959.716400; 50.032524; 19.995275; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 34; E; N; 5001.951200; 1959.716600; 50.032524; 19.995277; 94; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 38; E; N; 5001.951200; 1959.716700; 50.032524; 19.995279; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 42; E; N; 5001.951200; 1959.716700; 50.032520; 19.995279; 95; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 47; E; N; 5001.951200; 1959.716700; 50.032520; 19.995279; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 51; E; N; 5001.951200; 1959.716800; 50.032520; 19.995281; 97; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 55; E; N; 5001.951200; 1959.716800; 50.032520; 19.995281; 98; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 12; 59; E; N; 5001.951200; 1959.716900; 50.032520; 19.995281; 94; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 3; E; N; 5001.951200; 1959.716800; 50.032520; 19.995279; 98; 199.90; 9; 0.00; 0.00
2024; 10; 13; 9; 13; 7; E; N; 5001.951200; 1959.716700; 50.032520; 19.995279; 97; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 11; E; N; 5001.951200; 1959.716700; 50.032520; 19.995277; 97; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 15; E; N; 5001.951200; 1959.716700; 50.032520; 19.995277; 94; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 19; E; N; 5001.951200; 1959.716700; 50.032520; 19.995279; 98; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 23; E; N; 5001.951200; 1959.716800; 50.032516; 19.995279; 97; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 27; E; N; 5001.951200; 1959.716800; 50.032516; 19.995279; 95; 199.90; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 31; E; N; 5001.951200; 1959.716800; 50.032516; 19.995281; 98; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 36; E; N; 5001.951200; 1959.716900; 50.032516; 19.995283; 95; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 40; E; N; 5001.951200; 1959.716900; 50.032516; 19.995283; 95; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 44; E; N; 5001.951200; 1959.717000; 50.032516; 19.995285; 97; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 48; E; N; 5001.951200; 1959.717000; 50.032516; 19.995285; -1858; 200.00; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 52; E; N; 5001.951200; 1959.716400; 50.032516; 19.995274; -1855; 199.69; 10; 0.00; 0.00
2024; 10; 13; 9; 13; 56; E; N; 5001.951700; 1959.712500; 50.032528; 19.995209; 857; 199.80; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 0; E; N; 5001.952600; 1959.709100; 50.032547; 19.995152; -1858; 199.69; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 4; E; N; 5001.954100; 1959.705700; 50.032566; 19.995094; -1853; 199.50; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 8; E; N; 5001.955100; 1959.702000; 50.032585; 19.995033; -1853; 199.59; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 12; E; N; 5001.956100; 1959.698100; 50.032597; 19.994968; -1853; 199.50; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 17; E; N; 5001.957000; 1959.694300; 50.032616; 19.994905; -1857; 199.30; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 21; E; N; 5001.958000; 1959.690800; 50.032631; 19.994848; -1853; 199.40; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 25; E; N; 5001.959000; 1959.688600; 50.032650; 19.994810; -1853; 199.19; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 29; E; N; 5001.959000; 1959.688700; 50.032654; 19.994812; -1853; 199.19; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 33; E; N; 5001.959000; 1959.688700; 50.032654; 19.994814; -1853; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 37; E; N; 5001.959000; 1959.688800; 50.032654; 19.994814; -1853; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 41; E; N; 5001.959500; 1959.688700; 50.032654; 19.994812; -1853; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 45; E; N; 5001.959500; 1959.688700; 50.032654; 19.994812; -1855; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 49; E; N; 5001.959500; 1959.688800; 50.032654; 19.994814; -1855; 199.00; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 53; E; N; 5001.959500; 1959.686600; 50.032661; 19.994778; -1853; 199.09; 10; 0.00; 0.00
2024; 10; 13; 9; 14; 57; E; N; 5001.960000; 1959.684900; 50.032669; 19.994749; 94; 198.90; 10; 0.00; 0.00
2024; 10; 13; 9; 15; 2; E; N; 5001.960400; 1959.684900; 50.032673; 19.994749; 98; 198.80; 9; 0.00; 0.00
2024; 10; 13; 9; 15; 6; E; N; 5001.960400; 1959.684900; 50.032673; 19.994749; 99; 198.69; 9; 0.00; 0.00
2024; 10; 13; 9; 15; 10; E; N; 5001.960400; 1959.685100; 50.032673; 19.994751; 96; 198.59; 9; 0.00; 0.00
